absorb_side,center_ratio,it_left,it_right,max_actual_bond,max_bond,max_entropy,max_links,max_required_bond,mean_entropy,mean_required_bond,num_tensors,stage,step,time,total_elems,total_links,total_shapes,u_consumed,u_consumed_total
left,0.6,17,3,32,32,5.0,4,32,3.347826086956522,12.695652173913043,24,absorbing,20,1.2294032080098987,17312,94,680,0,0
left,0.6,18,3,32,32,5.0,4,32,3.347826086956522,12.695652173913043,24,absorbing,21,1.2802620828151703,17312,94,680,0,0
left,0.6,19,3,32,32,5.0,4,32,3.347826086956522,12.695652173913043,24,absorbing,22,1.3308129161596298,17312,94,680,0,0
left,0.6,20,3,32,32,5.0,4,32,3.347818708637455,12.695652173913043,24,absorbing,23,1.3821747079491615,17312,94,680,0,0
left,0.6,21,3,32,32,5.0,4,32,3.3478187086374542,12.695652173913043,24,absorbing,24,1.4324751659296453,17312,94,680,0,0
left,0.6,22,3,32,32,4.999999999999999,4,32,3.3478187086374542,12.695652173913043,24,absorbing,25,1.4822511659003794,17312,94,680,0,0
left,0.6,23,3,32,32,5.0,4,32,3.3478187086374542,12.695652173913043,24,absorbing,26,1.532221790868789,17312,94,680,0,0
left,0.6,24,3,32,32,5.0,4,32,3.347802004508741,12.695652173913043,24,absorbing,27,1.5829581250436604,17312,94,680,0,0
left,0.6,25,3,32,32,4.999999999999999,4,32,3.347802004508741,12.695652173913043,24,absorbing,28,1.7160087497904897,17312,94,680,0,0
left,0.6,26,3,32,32,5.0,4,32,3.347802004508741,12.695652173913043,24,absorbing,29,1.765073999762535,17312,94,680,0,0
left,0.6,27,3,32,32,4.999999999999999,4,32,3.347789964406704,12.695652173913043,24,absorbing,30,1.8148449580185115,17312,94,680,0,0
left,0.6,28,3,32,32,5.0,4,32,3.347789964406704,12.695652173913043,24,absorbing,31,1.8640035828575492,17312,94,680,0,0
left,0.6,29,3,32,32,4.999999992393109,4,32,3.3045109180706054,12.26086956521739,24,absorbing,32,1.9142436659894884,16192,94,666,0,0
left,0.6,30,3,32,32,4.999999966832109,4,32,3.3044610543762065,12.173913043478262,24,absorbing,33,1.9621932078152895,15712,94,660,0,0
left,0.6,31,3,32,32,4.999999941802252,4,32,3.3044478876235406,12.173913043478262,24,absorbing,34,2.010226625017822,16032,94,664,0,0
left,0.6,32,3,32,32,4.999999915201327,4,32,3.304397773781331,12.043478260869565,24,absorbing,35,2.0639517907984555,15392,94,656,0,0
left,0.6,33,3,32,32,4.999999890284811,4,32,3.347839238393771,12.347826086956522,24,absorbing,36,2.123091041110456,15968,94,666,0,0
left,0.6,34,3,32,32,4.999999879721749,4,32,3.3478215704632395,12.347826086956522,24,absorbing,37,2.17404329078272,15776,94,664,0,0
left,0.6,35,3,16,16,4.0,4,16,3.2608629212477687,11.304347826086957,24,absorbing,38,2.224353749770671,13472,94,616,0,0
left,0.6,36,3,16,16,4.0,4,16,3.3043411798017295,11.652173913043478,24,absorbing,39,2.272802082821727,13984,94,632,0,0
left,0.6,37,3,32,32,4.999999942235119,4,32,3.3912976992034745,12.695652173913043,24,absorbing,40,2.321552583016455,17056,94,680,0,0
right,0.6,37,4,64,64,5.999934602314583,4,64,3.5652102166270208,15.304347826086957,24,absorbing,41,2.3788659158162773,24160,94,800,0,0
left,0.6,38,4,64,64,5.999944565084965,4,64,3.7391208495168224,17.91304347826087,24,absorbing,42,2.446991208009422,43744,94,920,0,0
left,0.6,39,4,64,64,5.999944565084965,4,64,3.826077370654435,18.956521739130434,24,absorbing,43,2.528338958043605,47840,94,968,0,0
left,0.6,40,4,64,64,5.999999986180249,4,64,3.913033891792707,21.043478260869566,24,absorbing,44,2.6105709997937083,53984,94,1064,0,0
left,0.6,41,4,64,64,5.999999986180249,4,64,4.08694445365159,25.91304347826087,24,absorbing,45,2.731419624760747,91872,94,1288,0,0
left,0.6,42,4,64,64,5.999999986180249,4,64,4.173901051610053,28.0,24,absorbing,46,2.869224166031927,98016,94,1384,0,0
left,0.6,43,4,64,64,5.999999986180249,4,64,4.173901051009194,28.0,24,absorbing,47,3.0083924578502774,98016,94,1384,0,0
left,0.6,44,4,64,64,5.9999999861802475,4,64,4.173901050408335,28.0,24,absorbing,48,3.1449805828742683,98016,94,1384,0,0
left,0.6,45,4,64,64,5.999999986180249,4,64,4.347814093285738,32.17391304347826,24,absorbing,49,3.2871088748797774,119520,94,1576,0,0
left,0.6,46,4,64,64,5.999999986180253,4,64,4.3912929478311,32.869565217391305,24,absorbing,50,3.480536290910095,127712,94,1608,0,0
left,0.6,47,4,64,64,6.0,4,64,3.9690485301566176,23.130434782608695,24,absorbing,51,3.7161631248891354,85216,94,1304,0,0
left,0.6,48,4,64,64,5.979154113597237,4,64,3.8734751185150857,22.043478260869566,24,absorbing,52,3.882968249730766,61664,94,1112,0,0
left,0.6,49,4,64,64,5.963867362695652,4,64,3.691962857940609,20.0,24,absorbing,53,4.023626499809325,55456,94,1020,0,0
left,0.6,50,4,64,64,5.963867361111235,4,64,3.7788005751819544,21.043478260869566,24,absorbing,54,4.1395664578303695,61280,94,1064,0,0
left,0.6,51,4,64,64,5.99329271003151,4,64,3.6965398902881823,20.956521739130434,24,absorbing,55,4.272445499897003,69472,94,1128,0,0
left,0.6,52,4,64,64,5.993288742656993,4,64,3.7822421698246886,23.043478260869566,24,absorbing,56,4.418672624975443,72928,94,1156,0,0
left,0.6,53,4,64,64,5.992975888107142,4,64,3.9521415722113313,26.26086956521739,24,absorbing,57,4.575085749849677,102240,94,1304,0,0
left,0.6,54,4,64,64,5.992975888107143,4,64,3.9525337919009935,26.26086956521739,24,absorbing,58,4.783330833073705,102240,94,1304,0,0
left,0.6,55,4,64,64,5.969804493138753,4,64,3.933664042084761,26.52173913043478,24,absorbing,59,4.984130915720016,103648,94,1318,0,0
left,0.6,56,4,64,64,5.969804078412285,4,64,3.8585181928777104,24.869565217391305,24,absorbing,60,5.236011458095163,86872,94,1246,0,0
left,0.6,57,4,64,64,5.981740702795744,4,64,3.9118897221066704,26.434782608695652,24,absorbing,61,5.408387333154678,94704,94,1318,0,0
left,0.6,58,4,64,64,5.981369938053019,4,64,4.049126984227871,29.47826086956522,24,absorbing,62,5.602553582750261,118952,94,1454,0,0
left,0.6,59,4,64,64,5.981377777164793,4,64,4.07500344430709,30.08695652173913,24,absorbing,63,5.800504458136857,123408,94,1482,0,0
left,0.6,60,4,64,64,5.981377777164793,4,64,4.074963950947351,30.08695652173913,24,absorbing,64,6.001238999888301,123360,94,1480,0,0
right,0.6,60,5,64,64,5.985537563959194,4,64,4.01434670569947,29.47826086956522,24,absorbing,65,6.272333416156471,142048,94,1592,0,0
left,0.6,61,5,64,64,5.969750569144816,4,64,4.01104634275259,29.52173913043478,24,absorbing,66,6.591220332775265,121056,94,1518,0,0
left,0.6,62,5,64,64,5.969741187422427,4,64,4.106813483370803,30.0,24,absorbing,67,6.808229874819517,107424,94,1478,0,0
left,0.6,63,5,64,64,5.9344906582003984,4,64,4.081445589161802,29.956521739130434,24,absorbing,68,7.020604374818504,107168,94,1476,0,0
left,0.6,64,5,64,64,5.934488473585413,4,64,4.107049988909537,30.869565217391305,24,absorbing,69,7.2522175828926265,118560,94,1528,0,0
left,0.6,65,5,64,64,5.934490042341636,4,64,4.151670121604176,31.304347826086957,24,absorbing,70,7.477929083164781,123928,94,1550,0,0
left,0.6,66,5,64,64,5.934490042342292,4,64,4.203379670070939,32.69565217391305,24,absorbing,71,7.700694458093494,138400,94,1600,0,0
left,0.6,67,5,64,64,5.92975252837523,4,64,4.231436918798345,33.04347826086956,24,absorbing,72,7.9403890408575535,139040,94,1616,0,0
left,0.6,68,5,64,64,5.929752528375231,4,64,4.231625085367535,33.04347826086956,24,absorbing,73,8.182991832960397,139040,94,1616,0,0
left,0.6,69,5,64,64,5.92975252837523,4,64,4.251676322451452,33.04347826086956,24,absorbing,74,8.40147216618061,139040,94,1616,0,0
left,0.6,70,5,64,64,5.929752525409666,4,64,4.206223870583989,32.69565217391305,24,absorbing,75,8.6634480827488,138016,94,1600,0,0
left,0.6,71,5,64,64,5.929752525409667,4,64,4.197335381126708,32.69565217391305,24,absorbing,76,8.900010874960572,138016,94,1600,0,0
left,0.6,72,5,64,64,5.929752525409667,4,64,4.197991806859821,32.69565217391305,24,absorbing,77,9.127069207839668,138016,94,1600,0,0
left,0.6,73,5,64,64,5.928805420453542,4,64,4.1618762603217085,32.30434782608695,24,absorbing,78,9.367960082832724,134776,94,1586,0,0
left,0.6,74,5,64,64,5.928802618799184,4,64,4.152681215000404,32.43478260869565,24,absorbing,79,9.61362549988553,135360,94,1588,0,0
left,0.6,75,5,64,64,5.928802618799185,4,64,4.152681215000404,32.43478260869565,24,absorbing,80,9.828672125004232,135360,94,1588,0,0
left,0.6,76,5,64,64,5.941285012549789,4,64,4.193510594851971,33.65217391304348,24,absorbing,81,10.055383541155607,140088,94,1646,0,0
left,0.6,77,5,64,64,5.941284388960333,4,64,4.15091131691601,32.95652173913044,24,absorbing,82,10.278106708079576,131424,94,1612,0,0
left,0.6,78,5,64,64,5.941284388960332,4,64,4.15091131691601,32.95652173913044,24,absorbing,83,10.490080290939659,131424,94,1612,0,0
left,0.6,79,5,64,64,5.941202699757278,4,64,4.130277404219861,32.869565217391305,24,absorbing,84,10.70714895799756,130952,94,1610,0,0
left,0.6,80,5,64,64,5.941202145206807,4,64,4.130226388384193,32.869565217391305,24,absorbing,85,10.918800165876746,130480,94,1608,0,0
left,0.6,81,5,64,64,5.9412013107992045,4,64,4.127534759468161,33.08695652173913,24,absorbing,86,11.150853333063424,134728,94,1626,0,0
left,0.6,82,5,64,64,5.941200235549635,4,64,4.123126216744841,33.0,24,absorbing,87,11.36847550002858,132840,94,1618,0,0
left,0.6,83,5,64,64,5.941199286501961,4,64,4.123088010729108,32.95652173913044,24,absorbing,88,11.581172540783882,131896,94,1614,0,0
left,0.6,84,5,64,64,5.941198558551752,4,64,4.123067478681647,32.91304347826087,24,absorbing,89,11.800237791147083,131424,94,1612,0,0
left,0.6,85,5,64,64,5.941197632145258,4,64,4.123011553839409,32.869565217391305,24,absorbing,90,12.012374124955386,130952,94,1610,0,0
left,0.6,86,5,64,64,5.941197176652896,4,64,4.122931294996307,32.869565217391305,24,absorbing,91,12.226910333149135,130480,94,1608,0,0
left,0.6,87,5,64,64,5.941197176652896,4,64,4.122931294996307,32.869565217391305,24,absorbing,92,12.43647158285603,130480,94,1608,0,0
left,0.6,88,5,64,64,5.941194294494107,4,64,4.048494722132647,31.652173913043477,24,absorbing,93,12.684858166147023,122436,94,1564,0,0
left,0.6,89,5,64,64,5.941193360202742,4,64,4.048318992966394,31.47826086956522,24,absorbing,94,12.89019616600126,119984,94,1550,0,0
left,0.6,90,5,64,64,5.941192460634567,4,64,4.034812917639778,31.391304347826086,24,absorbing,95,13.097557415720075,118600,94,1542,0,0
left,0.6,91,5,64,64,5.941192415249796,4,64,4.034810797965876,31.391304347826086,24,absorbing,96,13.301805332768708,118304,94,1540,0,0
left,0.6,92,5,64,64,5.941192415249796,4,64,4.004668547854486,31.391304347826086,24,absorbing,97,13.499591415748,118304,94,1540,0,0
left,0.6,93,5,64,64,5.941192415249798,4,64,4.004668547854486,31.391304347826086,24,absorbing,98,13.694451457820833,118304,94,1540,0,0
left,0.6,94,5,64,64,5.9408876705367595,4,64,4.047924375982843,31.73913043478261,24,absorbing,99,13.896323165856302,121264,94,1560,0,0
left,0.6,95,5,64,64,5.940885725143033,4,64,4.043302687169881,31.608695652173914,24,absorbing,100,14.113557249773294,120128,94,1554,0,0
left,0.6,96,5,64,64,5.9408690281674135,4,64,4.076016812428674,32.391304347826086,24,absorbing,101,14.329128458164632,124704,94,1592,0,0
left,0.6,97,5,64,64,5.940869539965638,4,64,4.152679024582321,32.43478260869565,24,absorbing,102,14.547989790793508,124192,94,1590,0,0
left,0.6,98,5,64,64,5.940869017276247,4,64,4.152259611146985,32.43478260869565,24,absorbing,103,14.756427040789276,123680,94,1588,0,0
left,0.6,99,5,64,64,5.940869017276246,4,64,4.238667071235561,32.95652173913044,24,absorbing,104,14.963382000103593,124384,94,1612,0,0
left,0.6,100,5,64,64,5.940869017276246,4,64,4.282145330938115,33.30434782608695,24,absorbing,105,15.172396541107446,125920,94,1628,0,0
left,0.6,101,5,64,64,5.940867971345046,4,64,4.248277884937137,34.30434782608695,24,absorbing,106,15.389435582794249,134240,94,1680,0,0
left,0.6,102,5,64,64,5.94086005721068,4,64,4.251336791682611,34.130434782608695,24,absorbing,107,15.613894916139543,132256,94,1670,0,0
left,0.6,103,5,64,64,5.940859649268898,4,64,4.29475303378202,35.43478260869565,24,absorbing,108,15.852885750122368,148000,94,1730,0,0
left,0.6,104,5,64,64,5.940858640088196,4,64,4.265513283286946,35.30434782608695,24,absorbing,109,16.104683499783278,146976,94,1724,0,0
left,0.6,105,5,64,64,5.9408575376387525,4,64,4.261138169582185,35.21739130434783,24,absorbing,110,16.356806499883533,146272,94,1720,0,0
left,0.6,106,5,64,64,5.937659948378558,4,64,4.253545731452937,34.130434782608695,24,absorbing,111,16.609398082830012,145568,94,1716,0,0
left,0.6,107,5,64,64,5.9376563985560455,4,64,4.255797319274904,34.0,24,absorbing,112,16.856974999886006,134688,94,1666,0,0
left,0.6,108,5,64,64,5.937653610330109,4,64,4.29914159373211,35.30434782608695,24,absorbing,113,17.090753915719688,150112,94,1724,0,0
left,0.6,109,5,64,64,5.900247185838429,4,64,4.2788881403886725,35.26086956521739,24,absorbing,114,17.35665441583842,149472,94,1720,0,0
left,0.6,110,5,64,64,5.989740052179364,4,64,4.207236871526944,33.82608695652174,24,absorbing,115,17.616979083046317,138912,94,1654,0,0
left,0.6,111,5,64,64,5.989738666563419,4,64,4.193962110711664,33.82608695652174,24,absorbing,116,17.830486165825278,138592,94,1652,0,0
left,0.6,112,5,64,64,5.989738666563418,4,64,4.237440371580731,34.52173913043478,24,absorbing,117,18.046503665857017,144736,94,1684,0,0
left,0.6,113,5,64,64,5.989738666563419,4,64,4.207635342346942,33.130434782608695,24,absorbing,118,18.265084125101566,138592,94,1620,0,0
left,0.6,114,5,64,64,5.989738666563419,4,64,4.164157489112505,32.78260869565217,24,absorbing,119,18.47593624982983,137056,94,1604,0,0
left,0.6,115,5,64,64,5.989738666563419,4,64,4.1641574891125055,32.78260869565217,24,absorbing,120,18.682839499786496,137056,94,1604,0,0
left,0.6,116,5,64,64,5.989738666563419,4,64,4.164157489112505,32.78260869565217,24,absorbing,121,18.890408124774694,137056,94,1604,0,0
left,0.6,117,5,64,64,5.989738666563419,4,64,4.120680293720563,32.608695652173914,24,absorbing,122,19.098677082918584,136544,94,1596,0,0
left,0.6,118,5,64,64,5.989738666563419,4,64,4.120680293720563,32.608695652173914,24,absorbing,123,19.309977457858622,136544,94,1596,0,0
left,0.6,119,5,64,64,5.989738666563418,4,64,4.120680293720563,32.608695652173914,24,absorbing,124,19.516102916095406,136544,94,1596,0,0
left,0.6,120,5,64,64,5.989738666563418,4,64,4.120680293720562,32.608695652173914,24,absorbing,125,19.723324458114803,136544,94,1596,0,0
right,0.6,120,6,64,64,5.813496040990981,4,64,4.154670004009801,34.17391304347826,24,absorbing,126,19.876682416070253,156000,94,1684,0,0
right,0.6,120,7,64,64,5.920991675617027,4,64,4.13308420472935,33.0,24,absorbing,127,20.02761562494561,160744,94,1700,0,0
right,0.6,120,8,64,64,5.918636600004012,4,64,4.095716897204998,30.73913043478261,24,absorbing,128,20.167939874809235,139280,94,1614,0,0
right,0.6,120,9,64,64,5.918572047048821,4,64,4.0961226314499095,30.608695652173914,24,absorbing,129,20.261885249987245,118752,94,1510,0,0
right,0.6,120,10,64,64,5.918539549562975,4,64,4.108678867195933,30.47826086956522,24,absorbing,130,20.342730375006795,117600,94,1504,0,0
right,0.6,120,11,64,64,5.983188655377536,4,64,4.122308098060629,30.391304347826086,24,absorbing,131,20.453540999908,117024,94,1498,0,0
right,0.6,120,12,64,64,5.983201840444451,4,64,4.1095493893310024,31.52173913043478,24,absorbing,132,20.5714675411582,133024,94,1556,0,0
right,0.6,120,13,64,64,5.999738354531403,4,64,4.165969427780271,33.08695652173913,24,absorbing,133,20.680289708077908,149280,94,1654,0,0
right,0.6,120,14,64,64,5.999738357939471,4,64,4.201048871702231,33.73913043478261,24,absorbing,134,20.778784540947527,143328,94,1650,0,0
right,0.6,120,15,64,64,5.999738363263981,4,64,4.311725527327269,35.47826086956522,24,absorbing,135,20.89716091612354,155104,94,1728,0,0
right,0.6,120,16,64,64,5.9997324636395275,4,64,4.282140556688503,34.52173913043478,24,absorbing,136,21.028325375169516,148116,94,1700,0,0
right,0.6,120,17,64,64,5.946180142330034,4,64,4.357467385686836,35.21739130434783,24,absorbing,137,21.160270208027214,150044,94,1728,0,0
right,0.6,120,18,64,64,5.9729664742964985,4,64,4.394635374053775,37.17391304347826,24,absorbing,138,21.311308125033975,174048,94,1840,0,0
right,0.6,120,19,64,64,5.97132795169463,4,64,4.261439296242676,35.56521739130435,24,absorbing,139,21.504121374804527,164832,94,1774,0,0
right,0.6,120,20,64,64,5.969604081993673,4,64,4.297499548173106,36.0,24,absorbing,140,21.624731124844402,160480,94,1756,0,0
right,0.6,120,21,64,64,5.9722531962125895,4,64,4.260829810695148,36.21739130434783,24,absorbing,141,21.767750499770045,165856,94,1784,0,0
right,0.6,120,22,64,64,5.9669572468429415,4,64,4.238000507048888,35.82608695652174,24,absorbing,142,21.899969208054245,159064,94,1754,0,0
right,0.6,120,23,64,64,5.953622191992814,4,64,4.2824438167420436,36.91304347826087,24,absorbing,143,22.03558462485671,166112,94,1810,0,0
right,0.6,120,24,64,64,5.953605859620137,4,64,4.298646459507958,37.130434782608695,24,absorbing,144,22.15497662499547,163052,94,1808,0,0
right,0.6,120,25,64,64,5.99996648525371,4,64,4.463997326135103,39.47826086956522,24,absorbing,145,22.3102491251193,196064,94,1940,0,0
right,0.6,120,26,64,64,5.999981817262059,4,64,4.381427939571918,40.43478260869565,24,absorbing,146,22.506476124748588,199520,94,1958,0,0
right,0.6,120,27,64,64,5.999981971711893,4,64,4.4095967182808415,40.52173913043478,24,absorbing,147,22.669113208074123,200032,94,1960,0,0
right,0.6,120,28,64,64,5.99996136561999,4,64,4.388056028879683,40.52173913043478,24,absorbing,148,22.805819457862526,200032,94,1960,0,0
right,0.6,120,29,64,64,5.999950027630907,4,64,4.350613379812855,40.391304347826086,24,absorbing,149,22.942353750113398,200032,94,1960,0,0
right,0.6,120,30,64,64,5.999956790698757,4,64,4.337993279389725,40.26086956521739,24,absorbing,150,23.08179129101336,198496,94,1954,0,0
right,0.6,120,31,64,64,5.999967035330355,4,64,4.390727078280696,37.73913043478261,24,absorbing,151,23.246105458121747,183648,94,1896,0,0
right,0.6,120,32,64,64,5.999972091022123,4,64,4.166697490258039,29.82608695652174,24,absorbing,152,23.399060875177383,155936,94,1742,0,0
right,0.6,120,33,64,64,5.999971222963088,4,64,4.21827346567266,33.04347826086956,24,absorbing,153,23.523418082855642,136992,94,1650,0,0
right,0.6,120,34,64,64,5.999971214895745,4,64,4.266795241864988,35.130434782608695,24,absorbing,154,23.651688457932323,149088,94,1712,0,0
right,0.6,120,35,64,64,5.999969915488825,4,64,4.22907575199888,34.91304347826087,24,absorbing,155,23.790129040833563,159328,94,1768,0,0
right,0.6,120,36,64,64,5.999969845723172,4,64,4.272325268415004,36.04347826086956,24,absorbing,156,23.913253124803305,159696,94,1764,0,0
right,0.6,120,37,64,64,5.999969912711774,4,64,4.272083668584817,35.95652173913044,24,absorbing,157,24.015833290759474,158504,94,1754,0,0
right,0.6,120,38,64,64,5.999971514723257,4,64,4.288737221851987,35.869565217391305,24,absorbing,158,24.145995374768972,158280,94,1750,0,0
right,0.6,120,39,64,64,5.999974516403041,4,64,4.373198606849871,37.91304347826087,24,absorbing,159,24.284050415735692,182640,94,1842,0,0
right,0.6,120,40,64,64,5.9999757562102225,4,64,4.410624658718439,36.52173913043478,24,absorbing,160,24.46027350006625,166112,94,1776,0,0
right,0.6,120,41,64,64,5.999965036370357,4,64,4.382915356282569,36.26086956521739,24,absorbing,161,24.626793624833226,164576,94,1770,0,0
right,0.6,120,42,64,64,5.999958618051378,4,64,4.258949641487153,33.608695652173914,24,absorbing,162,24.786948000080884,163040,94,1764,0,0
right,0.6,120,43,64,64,5.999958047750175,4,64,4.258518669962541,33.17391304347826,24,absorbing,163,24.917796082794666,139948,94,1638,0,0
right,0.6,120,44,64,64,5.999956616901255,4,64,4.278822851389329,34.21739130434783,24,absorbing,164,25.043016540817916,152876,94,1682,0,0
right,0.6,120,45,64,64,5.998915386596424,4,64,4.291017598301059,34.130434782608695,24,absorbing,165,25.180822290945798,150880,94,1670,0,0
right,0.6,120,46,64,64,5.998898174323223,4,64,4.309851462704391,34.78260869565217,24,absorbing,166,25.31870699999854,157536,94,1696,0,0
right,0.6,120,47,64,64,5.998898174089173,4,64,4.309343625948694,34.78260869565217,24,absorbing,167,25.437220375053585,157536,94,1696,0,0
right,0.6,120,48,64,64,5.998898174089064,4,64,4.309343625931091,34.78260869565217,24,absorbing,168,25.554153541103005,157536,94,1696,0,0
right,0.6,120,49,64,64,5.998897685433798,4,64,4.3092606924409536,34.78260869565217,24,absorbing,169,25.6837168331258,157536,94,1696,0,0
right,0.6,120,50,64,64,5.998897685433773,4,64,4.30925197541822,34.78260869565217,24,absorbing,170,25.810029999818653,157536,94,1696,0,0
right,0.6,120,51,64,64,5.999332081871353,4,64,4.16064297995523,33.130434782608695,24,absorbing,171,25.964200290851295,146060,94,1648,0,0
right,0.6,120,52,64,64,5.963156333549992,4,64,3.9705705220611263,31.130434782608695,24,absorbing,172,26.09670520806685,138928,94,1608,0,0
right,0.6,120,53,64,64,5.992734494931655,4,64,4.0540838251452715,30.652173913043477,24,absorbing,173,26.212599040940404,124788,94,1538,0,0
right,0.6,120,54,64,64,5.992703774273281,4,64,4.053633484484358,30.26086956521739,24,absorbing,174,26.293525999877602,117820,94,1500,0,0
right,0.6,120,55,64,64,5.992712304210662,4,64,4.076819352157842,30.52173913043478,24,absorbing,175,26.376179415732622,119176,94,1506,0,0
right,0.6,120,56,64,64,5.992691335984343,4,64,4.085286565947107,30.73913043478261,24,absorbing,176,26.460481790825725,121256,94,1516,0,0
right,0.6,120,57,64,64,5.981337114092817,4,64,4.072155037865288,30.347826086956523,24,absorbing,177,26.567362582776695,120592,94,1510,0,0
right,0.6,120,58,64,64,5.921528307385234,4,64,4.064960828167745,30.347826086956523,24,absorbing,178,26.667293624952435,117920,94,1492,0,0
right,0.6,120,59,64,64,5.921495881610811,4,64,4.059790760764924,30.304347826086957,24,absorbing,179,26.751415790989995,117504,94,1490,0,0
right,0.6,120,60,64,64,5.92149588161081,4,64,4.059790760764924,30.304347826086957,24,absorbing,180,26.829084707889706,117504,94,1490,0,0
right,0.6,120,61,64,64,5.824697246294123,4,64,4.055581749022187,30.304347826086957,24,absorbing,181,26.919994416180998,117504,94,1490,0,0
right,0.6,120,62,64,64,5.824697246294123,4,64,4.055581749022187,30.304347826086957,24,absorbing,182,26.996809707954526,117504,94,1490,0,0
right,0.6,120,63,64,64,5.824697246294125,4,64,4.055581749022187,30.304347826086957,24,absorbing,183,27.07584625016898,117504,94,1490,0,0
right,0.6,120,64,64,64,5.824697246294125,4,64,4.055581749022187,30.304347826086957,24,absorbing,184,27.155387749895453,117504,94,1490,0,0
right,0.6,120,65,64,64,5.824512160637971,4,64,4.045625505793612,30.0,24,absorbing,185,27.247058332897723,115032,94,1478,0,0
right,0.6,120,66,64,64,5.802098073476481,4,64,4.0445779610418775,29.82608695652174,24,absorbing,186,27.34035383304581,112812,94,1468,0,0
right,0.6,120,67,64,64,5.802098073476482,4,64,4.044577961041874,29.82608695652174,24,absorbing,187,27.418797416146845,112812,94,1468,0,0
right,0.6,120,68,64,64,5.824391947527157,4,64,4.04554725986877,30.0,24,absorbing,188,27.509835249744356,114620,94,1476,0,0
right,0.6,120,69,64,64,5.824291574118488,4,64,4.050062099153107,30.217391304347824,24,absorbing,189,27.590105458162725,116916,94,1490,0,0
right,0.6,120,70,64,64,5.824183886746493,4,64,4.049980000263335,30.17391304347826,24,absorbing,190,27.666895708069205,116260,94,1486,0,0
right,0.6,120,71,64,64,5.824129205917139,4,64,4.049938427572145,30.17391304347826,24,absorbing,191,27.742930832784623,115932,94,1484,0,0
right,0.6,120,72,64,64,5.824119254977244,4,64,4.006499049609899,28.869565217391305,24,absorbing,192,27.823448833078146,106092,94,1424,0,0
right,0.6,120,73,64,64,5.824118708465501,4,64,4.035164122174094,29.47826086956522,24,absorbing,193,27.899732958059758,111356,94,1452,0,0
right,0.6,120,74,64,64,5.756206339972901,4,64,3.9682886934417754,28.347826086956523,24,absorbing,194,27.992652332875878,108768,94,1438,0,0
right,0.6,120,75,64,64,5.754523755573377,4,64,3.9421710735849844,27.391304347826086,24,absorbing,195,28.103703250177205,94964,94,1358,0,0
right,0.6,120,76,64,64,5.754519379045135,4,64,3.9063801290128377,26.391304347826086,24,absorbing,196,28.17670741584152,88064,94,1310,0,0
right,0.6,120,77,64,64,5.754568429616278,4,64,3.9063950479309635,26.391304347826086,24,absorbing,197,28.2477427078411,88064,94,1310,0,0
right,0.6,120,78,64,64,5.754568429616275,4,64,3.9063950479309626,26.391304347826086,24,absorbing,198,28.308318375144154,88064,94,1310,0,0
right,0.6,120,79,64,64,5.754568429616276,4,64,3.9063950479309617,26.391304347826086,24,absorbing,199,28.368987957946956,88064,94,1310,0,0
right,0.6,120,80,64,64,5.754545796923931,4,64,3.850910084112567,25.217391304347824,24,absorbing,200,28.46064241603017,78752,94,1256,0,0
right,0.6,120,81,64,64,5.424488762070829,4,64,3.8006648009471804,24.73913043478261,24,absorbing,201,28.5283614997752,76464,94,1234,0,0
right,0.6,120,82,64,64,5.424523617483077,4,64,3.774395304326365,24.217391304347824,24,absorbing,202,28.589183874893934,74304,94,1210,0,0
right,0.6,120,83,64,64,5.424523617483073,4,64,3.7743953043263634,24.217391304347824,24,absorbing,203,28.647679999936372,74304,94,1210,0,0
right,0.6,120,84,64,64,5.424523338157852,4,64,3.7976907047901327,24.52173913043478,24,absorbing,204,28.70796945784241,75360,94,1224,0,0
right,0.6,120,85,64,64,5.4244308417207865,4,64,3.848347368383208,25.434782608695652,24,absorbing,205,28.770857625175267,81504,94,1272,0,0
right,0.6,120,86,64,64,5.424051348807341,4,64,3.8481202315148324,25.434782608695652,24,absorbing,206,28.832309916149825,80744,94,1266,0,0
right,0.6,120,87,64,64,5.42405134880734,4,64,3.8481202315148315,25.434782608695652,24,absorbing,207,28.89141137478873,80744,94,1266,0,0
right,0.6,120,88,64,64,5.424051165758904,4,64,3.828682926062861,24.956521739130434,24,absorbing,208,28.95590466586873,77620,94,1244,0,0
right,0.6,120,89,64,64,5.4240511657589,4,64,3.8286829260628594,24.956521739130434,24,absorbing,209,29.015226791147143,77620,94,1244,0,0
right,0.6,120,90,64,64,5.424051165758899,4,64,3.828682926062858,24.956521739130434,24,absorbing,210,29.07417441578582,77620,94,1244,0,0
right,0.6,120,91,64,64,5.627482115123455,4,64,3.872161030097102,26.130434782608695,24,absorbing,211,29.13628983311355,83560,94,1298,0,0
right,0.6,120,92,64,64,5.627492451531918,4,64,3.872035135144513,26.956521739130434,24,absorbing,212,29.19946429086849,89800,94,1338,0,0
right,0.6,120,93,64,64,5.627441346060312,4,64,3.900588762217779,27.608695652173914,24,absorbing,213,29.27004479104653,95248,94,1368,0,0
right,0.6,120,94,64,64,5.627371776352455,4,64,3.901357392522872,27.565217391304348,24,absorbing,214,29.339467499870807,94872,94,1366,0,0
right,0.6,120,95,64,64,5.6273750594877665,4,64,3.900929074279413,27.52173913043478,24,absorbing,215,29.409094625152647,94496,94,1364,0,0
